instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
17112322,66845,HDFCAMC26APRFUT,"HDFCAMC",0,2026-04-28,0,0.1,300,FUT,NFO-FUT,NFO
15192322,59345,HDFCBANK26FEBFUT,"HDFCBANK",0,2026-02-24,0,0.05,550,FUT,NFO-FUT,NFO
13284610,51893,HDFCBANK26MARFUT,"HDFCBANK",0,2026-03-30,0,0.05,550,FUT,NFO-FUT,NFO
17112578,66846,HDFCBANK26APRFUT,"HDFCBANK",0,2026-04-28,0,0.05,550,FUT,NFO-FUT,NFO
15192578,59346,HDFCLIFE26FEBFUT,"HDFCLIFE",0,2026-02-24,0,0.05,1100,FUT,NFO-FUT,NFO
13284866,51894,HDFCLIFE26MARFUT,"HDFCLIFE",0,2026-03-30,0,0.05,1100,FUT,NFO-FUT,NFO
17112834,66847,HDFCLIFE26APRFUT,"HDFCLIFE",0,2026-04-28,0,0.05,1100,FUT,NFO-FUT,NFO
15192834,59347,HEROMOTOCO26FEBFUT,"HEROMOTOCO",0,2026-02-24,0,0.5,150,FUT,NFO-FUT,NFO
13286146,51899,HEROMOTOCO26MARFUT,"HEROMOTOCO",0,2026-03-30,0,0.5,150,FUT,NFO-FUT,NFO
17113090,66848,HEROMOTOCO26APRFUT,"HEROMOTOCO",0,2026-04-28,0,0.5,150,FUT,NFO-FUT,NFO
15193090,59348,HINDALCO26FEBFUT,"HINDALCO",0,2026-02-24,0,0.05,700,FUT,NFO-FUT,NFO
13286402,51900,HINDALCO26MARFUT,"HINDALCO",0,2026-03-30,0,0.05,700,FUT,NFO-FUT,NFO
17113346,66849,HINDALCO26APRFUT,"HINDALCO",0,2026-04-28,0,0.05,700,FUT,NFO-FUT,NFO
15193346,59349,HINDPETRO26FEBFUT,"HINDPETRO",0,2026-02-24,0,0.05,2025,FUT,NFO-FUT,NFO
13286658,51901,HINDPETRO26MARFUT,"HINDPETRO",0,2026-03-30,0,0.05,2025,FUT,NFO-FUT,NFO
17113602,66850,HINDPETRO26APRFUT,"HINDPETRO",0,2026-04-28,0,0.05,2025,FUT,NFO-FUT,NFO
15193602,59350,HINDUNILVR26FEBFUT,"HINDUNILVR",0,2026-02-24,0,0.1,300,FUT,NFO-FUT,NFO
13286914,51902,HINDUNILVR26MARFUT,"HINDUNILVR",0,2026-03-30,0,0.1,300,FUT,NFO-FUT,NFO
17113858,66851,HINDUNILVR26APRFUT,"HINDUNILVR",0,2026-04-28,0,0.1,300,FUT,NFO-FUT,NFO
15193858,59351,HINDZINC26FEBFUT,"HINDZINC",0,2026-02-24,0,0.05,1225,FUT,NFO-FUT,NFO
13287170,51903,HINDZINC26MARFUT,"HINDZINC",0,2026-03-30,0,0.05,1225,FUT,NFO-FUT,NFO
17114114,66852,HINDZINC26APRFUT,"HINDZINC",0,2026-04-28,0,0.05,1225,FUT,NFO-FUT,NFO
15194114,59352,HUDCO26FEBFUT,"HUDCO",0,2026-02-24,0,0.01,2775,FUT,NFO-FUT,NFO
13287426,51904,HUDCO26MARFUT,"HUDCO",0,2026-03-30,0,0.01,2775,FUT,NFO-FUT,NFO
17114370,66853,HUDCO26APRFUT,"HUDCO",0,2026-04-28,0,0.01,2775,FUT,NFO-FUT,NFO
15194370,59353,ICICIBANK26FEBFUT,"ICICIBANK",0,2026-02-24,0,0.1,700,FUT,NFO-FUT,NFO
13288706,51909,ICICIBANK26MARFUT,"ICICIBANK",0,2026-03-30,0,0.1,700,FUT,NFO-FUT,NFO
17114626,66854,ICICIBANK26APRFUT,"ICICIBANK",0,2026-04-28,0,0.1,700,FUT,NFO-FUT,NFO
15194626,59354,ICICIGI26FEBFUT,"ICICIGI",0,2026-02-24,0,0.1,325,FUT,NFO-FUT,NFO
13288962,51910,ICICIGI26MARFUT,"ICICIGI",0,2026-03-30,0,0.1,325,FUT,NFO-FUT,NFO
17114882,66855,ICICIGI26APRFUT,"ICICIGI",0,2026-04-28,0,0.1,325,FUT,NFO-FUT,NFO
15194882,59355,ICICIPRULI26FEBFUT,"ICICIPRULI",0,2026-02-24,0,0.05,925,FUT,NFO-FUT,NFO
13289474,51912,ICICIPRULI26MARFUT,"ICICIPRULI",0,2026-03-30,0,0.05,925,FUT,NFO-FUT,NFO
17115138,66856,ICICIPRULI26APRFUT,"ICICIPRULI",0,2026-04-28,0,0.05,925,FUT,NFO-FUT,NFO
15195138,59356,IDEA26FEBFUT,"IDEA",0,2026-02-24,0,0.01,71475,FUT,NFO-FUT,NFO
13289730,51913,IDEA26MARFUT,"IDEA",0,2026-03-30,0,0.01,71475,FUT,NFO-FUT,NFO
17115394,66857,IDEA26APRFUT,"IDEA",0,2026-04-28,0,0.01,71475,FUT,NFO-FUT,NFO
15195394,59357,IDFCFIRSTB26FEBFUT,"IDFCFIRSTB",0,2026-02-24,0,0.01,9275,FUT,NFO-FUT,NFO
13290754,51917,IDFCFIRSTB26MARFUT,"IDFCFIRSTB",0,2026-03-30,0,0.01,9275,FUT,NFO-FUT,NFO
17115650,66858,IDFCFIRSTB26APRFUT,"IDFCFIRSTB",0,2026-04-28,0,0.01,9275,FUT,NFO-FUT,NFO
15195650,59358,IEX26FEBFUT,"IEX",0,2026-02-24,0,0.01,3750,FUT,NFO-FUT,NFO
13291010,51918,IEX26MARFUT,"IEX",0,2026-03-30,0,0.01,3750,FUT,NFO-FUT,NFO
17115906,66859,IEX26APRFUT,"IEX",0,2026-04-28,0,0.01,3750,FUT,NFO-FUT,NFO
15195906,59359,INDHOTEL26FEBFUT,"INDHOTEL",0,2026-02-24,0,0.05,1000,FUT,NFO-FUT,NFO
13291266,51919,INDHOTEL26MARFUT,"INDHOTEL",0,2026-03-30,0,0.05,1000,FUT,NFO-FUT,NFO
17116162,66860,INDHOTEL26APRFUT,"INDHOTEL",0,2026-04-28,0,0.05,1000,FUT,NFO-FUT,NFO
15196162,59360,INDIANB26FEBFUT,"INDIANB",0,2026-02-24,0,0.05,1000,FUT,NFO-FUT,NFO
13291522,51920,INDIANB26MARFUT,"INDIANB",0,2026-03-30,0,0.05,1000,FUT,NFO-FUT,NFO
17116418,66861,INDIANB26APRFUT,"INDIANB",0,2026-04-28,0,0.05,1000,FUT,NFO-FUT,NFO
15199234,59372,INDIGO26FEBFUT,"INDIGO",0,2026-02-24,0,0.1,150,FUT,NFO-FUT,NFO
13292034,51922,INDIGO26MARFUT,"INDIGO",0,2026-03-30,0,0.1,150,FUT,NFO-FUT,NFO
17116674,66862,INDIGO26APRFUT,"INDIGO",0,2026-04-28,0,0.1,150,FUT,NFO-FUT,NFO
15199490,59373,INDUSINDBK26FEBFUT,"INDUSINDBK",0,2026-02-24,0,0.05,700,FUT,NFO-FUT,NFO
13292290,51923,INDUSINDBK26MARFUT,"INDUSINDBK",0,2026-03-30,0,0.05,700,FUT,NFO-FUT,NFO
17116930,66863,INDUSINDBK26APRFUT,"INDUSINDBK",0,2026-04-28,0,0.05,700,FUT,NFO-FUT,NFO
15199746,59374,INDUSTOWER26FEBFUT,"INDUSTOWER",0,2026-02-24,0,0.05,1700,FUT,NFO-FUT,NFO
13293570,51928,INDUSTOWER26MARFUT,"INDUSTOWER",0,2026-03-30,0,0.05,1700,FUT,NFO-FUT,NFO
17117186,66864,INDUSTOWER26APRFUT,"INDUSTOWER",0,2026-04-28,0,0.05,1700,FUT,NFO-FUT,NFO
15200002,59375,INFY26FEBFUT,"INFY",0,2026-02-24,0,0.1,400,FUT,NFO-FUT,NFO
13293826,51929,INFY26MARFUT,"INFY",0,2026-03-30,0,0.1,400,FUT,NFO-FUT,NFO
17117442,66865,INFY26APRFUT,"INFY",0,2026-04-28,0,0.1,400,FUT,NFO-FUT,NFO
15200770,59378,INOXWIND26FEBFUT,"INOXWIND",0,2026-02-24,0,0.01,3575,FUT,NFO-FUT,NFO
13294850,51933,INOXWIND26MARFUT,"INOXWIND",0,2026-03-30,0,0.01,3575,FUT,NFO-FUT,NFO
17117698,66866,INOXWIND26APRFUT,"INOXWIND",0,2026-04-28,0,0.01,3575,FUT,NFO-FUT,NFO
15201026,59379,IOC26FEBFUT,"IOC",0,2026-02-24,0,0.01,4875,FUT,NFO-FUT,NFO
13295106,51934,IOC26MARFUT,"IOC",0,2026-03-30,0,0.01,4875,FUT,NFO-FUT,NFO
17117954,66867,IOC26APRFUT,"IOC",0,2026-04-28,0,0.01,4875,FUT,NFO-FUT,NFO
15201282,59380,IRCTC26FEBFUT,"IRCTC",0,2026-02-24,0,0.05,875,FUT,NFO-FUT,NFO
15201538,59381,IREDA26FEBFUT,"IREDA",0,2026-02-24,0,0.01,3450,FUT,NFO-FUT,NFO
13295362,51935,IREDA26MARFUT,"IREDA",0,2026-03-30,0,0.01,3450,FUT,NFO-FUT,NFO
17118210,66868,IREDA26APRFUT,"IREDA",0,2026-04-28,0,0.01,3450,FUT,NFO-FUT,NFO
15201794,59382,IRFC26FEBFUT,"IRFC",0,2026-02-24,0,0.01,4250,FUT,NFO-FUT,NFO
13295618,51936,IRFC26MARFUT,"IRFC",0,2026-03-30,0,0.01,4250,FUT,NFO-FUT,NFO
17118466,66869,IRFC26APRFUT,"IRFC",0,2026-04-28,0,0.01,4250,FUT,NFO-FUT,NFO
15202050,59383,ITC26FEBFUT,"ITC",0,2026-02-24,0,0.05,1600,FUT,NFO-FUT,NFO
13296386,51939,ITC26MARFUT,"ITC",0,2026-03-30,0,0.05,1600,FUT,NFO-FUT,NFO
17118722,66870,ITC26APRFUT,"ITC",0,2026-04-28,0,0.05,1600,FUT,NFO-FUT,NFO
15203330,59388,JINDALSTEL26FEBFUT,"JINDALSTEL",0,2026-02-24,0,0.1,625,FUT,NFO-FUT,NFO
13296642,51940,JINDALSTEL26MARFUT,"JINDALSTEL",0,2026-03-30,0,0.1,625,FUT,NFO-FUT,NFO
17118978,66871,JINDALSTEL26APRFUT,"JINDALSTEL",0,2026-04-28,0,0.1,625,FUT,NFO-FUT,NFO
15203586,59389,JIOFIN26FEBFUT,"JIOFIN",0,2026-02-24,0,0.05,2350,FUT,NFO-FUT,NFO
13298434,51947,JIOFIN26MARFUT,"JIOFIN",0,2026-03-30,0,0.05,2350,FUT,NFO-FUT,NFO
17119234,66872,JIOFIN26APRFUT,"JIOFIN",0,2026-04-28,0,0.05,2350,FUT,NFO-FUT,NFO
15203842,59390,JSWENERGY26FEBFUT,"JSWENERGY",0,2026-02-24,0,0.05,1000,FUT,NFO-FUT,NFO
13298690,51948,JSWENERGY26MARFUT,"JSWENERGY",0,2026-03-30,0,0.05,1000,FUT,NFO-FUT,NFO
17119490,66873,JSWENERGY26APRFUT,"JSWENERGY",0,2026-04-28,0,0.05,1000,FUT,NFO-FUT,NFO
15204098,59391,JSWSTEEL26FEBFUT,"JSWSTEEL",0,2026-02-24,0,0.1,675,FUT,NFO-FUT,NFO
13298946,51949,JSWSTEEL26MARFUT,"JSWSTEEL",0,2026-03-30,0,0.1,675,FUT,NFO-FUT,NFO
17119746,66874,JSWSTEEL26APRFUT,"JSWSTEEL",0,2026-04-28,0,0.1,675,FUT,NFO-FUT,NFO
15204354,59392,JUBLFOOD26FEBFUT,"JUBLFOOD",0,2026-02-24,0,0.05,1250,FUT,NFO-FUT,NFO
13299202,51950,JUBLFOOD26MARFUT,"JUBLFOOD",0,2026-03-30,0,0.05,1250,FUT,NFO-FUT,NFO
17120002,66875,JUBLFOOD26APRFUT,"JUBLFOOD",0,2026-04-28,0,0.05,1250,FUT,NFO-FUT,NFO
15204610,59393,KALYANKJIL26FEBFUT,"KALYANKJIL",0,2026-02-24,0,0.05,1175,FUT,NFO-FUT,NFO
13299458,51951,KALYANKJIL26MARFUT,"KALYANKJIL",0,2026-03-30,0,0.05,1175,FUT,NFO-FUT,NFO
17120258,66876,KALYANKJIL26APRFUT,"KALYANKJIL",0,2026-04-28,0,0.05,1175,FUT,NFO-FUT,NFO
15204866,59394,KAYNES26FEBFUT,"KAYNES",0,2026-02-24,0,0.1,100,FUT,NFO-FUT,NFO
13299714,51952,KAYNES26MARFUT,"KAYNES",0,2026-03-30,0,0.1,100,FUT,NFO-FUT,NFO
17120514,66877,KAYNES26APRFUT,"KAYNES",0,2026-04-28,0,0.1,100,FUT,NFO-FUT,NFO
15205122,59395,KEI26FEBFUT,"KEI",0,2026-02-24,0,0.1,175,FUT,NFO-FUT,NFO
13299970,51953,KEI26MARFUT,"KEI",0,2026-03-30,0,0.1,175,FUT,NFO-FUT,NFO
17120770,66878,KEI26APRFUT,"KEI",0,2026-04-28,0,0.1,175,FUT,NFO-FUT,NFO
15205378,59396,KFINTECH26FEBFUT,"KFINTECH",0,2026-02-24,0,0.1,500,FUT,NFO-FUT,NFO
13300226,51954,KFINTECH26MARFUT,"KFINTECH",0,2026-03-30,0,0.1,500,FUT,NFO-FUT,NFO
17121026,66879,KFINTECH26APRFUT,"KFINTECH",0,2026-04-28,0,0.1,500,FUT,NFO-FUT,NFO
15205634,59397,KOTAKBANK26FEBFUT,"KOTAKBANK",0,2026-02-24,0,0.05,2000,FUT,NFO-FUT,NFO
13300994,51957,KOTAKBANK26MARFUT,"KOTAKBANK",0,2026-03-30,0,0.05,2000,FUT,NFO-FUT,NFO
17121282,66880,KOTAKBANK26APRFUT,"KOTAKBANK",0,2026-04-28,0,0.05,2000,FUT,NFO-FUT,NFO
15205890,59398,KPITTECH26FEBFUT,"KPITTECH",0,2026-02-24,0,0.1,425,FUT,NFO-FUT,NFO
13301250,51958,KPITTECH26MARFUT,"KPITTECH",0,2026-03-30,0,0.1,425,FUT,NFO-FUT,NFO
17121538,66881,KPITTECH26APRFUT,"KPITTECH",0,2026-04-28,0,0.1,425,FUT,NFO-FUT,NFO
15206146,59399,LAURUSLABS26FEBFUT,"LAURUSLABS",0,2026-02-24,0,0.05,850,FUT,NFO-FUT,NFO
13302018,51961,LAURUSLABS26MARFUT,"LAURUSLABS",0,2026-03-30,0,0.05,850,FUT,NFO-FUT,NFO
17121794,66882,LAURUSLABS26APRFUT,"LAURUSLABS",0,2026-04-28,0,0.05,850,FUT,NFO-FUT,NFO
15206402,59400,LICHSGFIN26FEBFUT,"LICHSGFIN",0,2026-02-24,0,0.05,1000,FUT,NFO-FUT,NFO
13302274,51962,LICHSGFIN26MARFUT,"LICHSGFIN",0,2026-03-30,0,0.05,1000,FUT,NFO-FUT,NFO
17122050,66883,LICHSGFIN26APRFUT,"LICHSGFIN",0,2026-04-28,0,0.05,1000,FUT,NFO-FUT,NFO
15206658,59401,LICI26FEBFUT,"LICI",0,2026-02-24,0,0.05,700,FUT,NFO-FUT,NFO
13302530,51963,LICI26MARFUT,"LICI",0,2026-03-30,0,0.05,700,FUT,NFO-FUT,NFO
17122306,66884,LICI26APRFUT,"LICI",0,2026-04-28,0,0.05,700,FUT,NFO-FUT,NFO
15206914,59402,LODHA26FEBFUT,"LODHA",0,2026-02-24,0,0.05,450,FUT,NFO-FUT,NFO
13302786,51964,LODHA26MARFUT,"LODHA",0,2026-03-30,0,0.05,450,FUT,NFO-FUT,NFO
17122562,66885,LODHA26APRFUT,"LODHA",0,2026-04-28,0,0.05,450,FUT,NFO-FUT,NFO
15207170,59403,LT26FEBFUT,"LT",0,2026-02-24,0,0.1,175,FUT,NFO-FUT,NFO
13303298,51966,LT26MARFUT,"LT",0,2026-03-30,0,0.1,175,FUT,NFO-FUT,NFO
17122818,66886,LT26APRFUT,"LT",0,2026-04-28,0,0.1,175,FUT,NFO-FUT,NFO
15207426,59404,LTF26FEBFUT,"LTF",0,2026-02-24,0,0.05,2250,FUT,NFO-FUT,NFO
13303554,51967,LTF26MARFUT,"LTF",0,2026-03-30,0,0.05,2250,FUT,NFO-FUT,NFO
17123074,66887,LTF26APRFUT,"LTF",0,2026-04-28,0,0.05,2250,FUT,NFO-FUT,NFO
15209730,59413,LTIM26FEBFUT,"LTIM",0,2026-02-24,0,0.5,150,FUT,NFO-FUT,NFO
13303810,51968,LTIM26MARFUT,"LTIM",0,2026-03-30,0,0.5,150,FUT,NFO-FUT,NFO
17123330,66888,LTIM26APRFUT,"LTIM",0,2026-04-28,0,0.5,150,FUT,NFO-FUT,NFO
15209986,59414,LUPIN26FEBFUT,"LUPIN",0,2026-02-24,0,0.1,425,FUT,NFO-FUT,NFO
13304066,51969,LUPIN26MARFUT,"LUPIN",0,2026-03-30,0,0.1,425,FUT,NFO-FUT,NFO
17123586,66889,LUPIN26APRFUT,"LUPIN",0,2026-04-28,0,0.1,425,FUT,NFO-FUT,NFO
15210242,59415,M&M26FEBFUT,"M&M",0,2026-02-24,0,0.1,200,FUT,NFO-FUT,NFO
13304578,51971,M&M26MARFUT,"M&M",0,2026-03-30,0,0.1,200,FUT,NFO-FUT,NFO
17123842,66890,M&M26APRFUT,"M&M",0,2026-04-28,0,0.1,200,FUT,NFO-FUT,NFO
15210498,59416,MANAPPURAM26FEBFUT,"MANAPPURAM",0,2026-02-24,0,0.05,3000,FUT,NFO-FUT,NFO
13304834,51972,MANAPPURAM26MARFUT,"MANAPPURAM",0,2026-03-30,0,0.05,3000,FUT,NFO-FUT,NFO
17124098,66891,MANAPPURAM26APRFUT,"MANAPPURAM",0,2026-04-28,0,0.05,3000,FUT,NFO-FUT,NFO
15210754,59417,MANKIND26FEBFUT,"MANKIND",0,2026-02-24,0,0.1,225,FUT,NFO-FUT,NFO
13305090,51973,MANKIND26MARFUT,"MANKIND",0,2026-03-30,0,0.1,225,FUT,NFO-FUT,NFO
17124354,66892,MANKIND26APRFUT,"MANKIND",0,2026-04-28,0,0.1,225,FUT,NFO-FUT,NFO
15211010,59418,MARICO26FEBFUT,"MARICO",0,2026-02-24,0,0.05,1200,FUT,NFO-FUT,NFO
13305346,51974,MARICO26MARFUT,"MARICO",0,2026-03-30,0,0.05,1200,FUT,NFO-FUT,NFO
17125378,66896,MARICO26APRFUT,"MARICO",0,2026-04-28,0,0.05,1200,FUT,NFO-FUT,NFO
15211266,59419,MARUTI26FEBFUT,"MARUTI",0,2026-02-24,0,1,50,FUT,NFO-FUT,NFO
13305602,51975,MARUTI26MARFUT,"MARUTI",0,2026-03-30,0,1,50,FUT,NFO-FUT,NFO
17125634,66897,MARUTI26APRFUT,"MARUTI",0,2026-04-28,0,1,50,FUT,NFO-FUT,NFO
15211522,59420,MAXHEALTH26FEBFUT,"MAXHEALTH",0,2026-02-24,0,0.05,525,FUT,NFO-FUT,NFO
13305858,51976,MAXHEALTH26MARFUT,"MAXHEALTH",0,2026-03-30,0,0.05,525,FUT,NFO-FUT,NFO
17125890,66898,MAXHEALTH26APRFUT,"MAXHEALTH",0,2026-04-28,0,0.05,525,FUT,NFO-FUT,NFO
15211778,59421,MAZDOCK26FEBFUT,"MAZDOCK",0,2026-02-24,0,0.1,200,FUT,NFO-FUT,NFO
13306114,51977,MAZDOCK26MARFUT,"MAZDOCK",0,2026-03-30,0,0.1,200,FUT,NFO-FUT,NFO
17126146,66899,MAZDOCK26APRFUT,"MAZDOCK",0,2026-04-28,0,0.1,200,FUT,NFO-FUT,NFO
15212034,59422,MCX26FEBFUT,"MCX",0,2026-02-24,0,0.1,625,FUT,NFO-FUT,NFO
13306370,51978,MCX26MARFUT,"MCX",0,2026-03-30,0,0.1,625,FUT,NFO-FUT,NFO
17126402,66900,MCX26APRFUT,"MCX",0,2026-04-28,0,0.1,625,FUT,NFO-FUT,NFO
15212290,59423,MFSL26FEBFUT,"MFSL",0,2026-02-24,0,0.1,400,FUT,NFO-FUT,NFO
13306626,51979,MFSL26MARFUT,"MFSL",0,2026-03-30,0,0.1,400,FUT,NFO-FUT,NFO
17126658,66901,MFSL26APRFUT,"MFSL",0,2026-04-28,0,0.1,400,FUT,NFO-FUT,NFO
15150338,59181,MIDCPNIFTY26FEBFUT,"MIDCPNIFTY",0,2026-02-24,0,0.05,120,FUT,NFO-FUT,NFO
13238530,51713,MIDCPNIFTY26MARFUT,"MIDCPNIFTY",0,2026-03-30,0,0.05,120,FUT,NFO-FUT,NFO
17072642,66690,MIDCPNIFTY26APRFUT,"MIDCPNIFTY",0,2026-04-28,0,0.05,120,FUT,NFO-FUT,NFO
15212546,59424,MOTHERSON26FEBFUT,"MOTHERSON",0,2026-02-24,0,0.01,6150,FUT,NFO-FUT,NFO
13306882,51980,MOTHERSON26MARFUT,"MOTHERSON",0,2026-03-30,0,0.01,6150,FUT,NFO-FUT,NFO
17126914,66902,MOTHERSON26APRFUT,"MOTHERSON",0,2026-04-28,0,0.01,6150,FUT,NFO-FUT,NFO
15212802,59425,MPHASIS26FEBFUT,"MPHASIS",0,2026-02-24,0,0.1,275,FUT,NFO-FUT,NFO
13307138,51981,MPHASIS26MARFUT,"MPHASIS",0,2026-03-30,0,0.1,275,FUT,NFO-FUT,NFO
17127170,66903,MPHASIS26APRFUT,"MPHASIS",0,2026-04-28,0,0.1,275,FUT,NFO-FUT,NFO
15213058,59426,MUTHOOTFIN26FEBFUT,"MUTHOOTFIN",0,2026-02-24,0,0.1,275,FUT,NFO-FUT,NFO
13307394,51982,MUTHOOTFIN26MARFUT,"MUTHOOTFIN",0,2026-03-30,0,0.1,275,FUT,NFO-FUT,NFO
17127426,66904,MUTHOOTFIN26APRFUT,"MUTHOOTFIN",0,2026-04-28,0,0.1,275,FUT,NFO-FUT,NFO
15213314,59427,NATIONALUM26FEBFUT,"NATIONALUM",0,2026-02-24,0,0.05,3750,FUT,NFO-FUT,NFO
13307650,51983,NATIONALUM26MARFUT,"NATIONALUM",0,2026-03-30,0,0.05,3750,FUT,NFO-FUT,NFO
17127682,66905,NATIONALUM26APRFUT,"NATIONALUM",0,2026-04-28,0,0.05,3750,FUT,NFO-FUT,NFO
15213570,59428,NAUKRI26FEBFUT,"NAUKRI",0,2026-02-24,0,0.1,375,FUT,NFO-FUT,NFO
13307906,51984,NAUKRI26MARFUT,"NAUKRI",0,2026-03-30,0,0.1,375,FUT,NFO-FUT,NFO
17127938,66906,NAUKRI26APRFUT,"NAUKRI",0,2026-04-28,0,0.1,375,FUT,NFO-FUT,NFO
15213826,59429,NBCC26FEBFUT,"NBCC",0,2026-02-24,0,0.01,6500,FUT,NFO-FUT,NFO
13308162,51985,NBCC26MARFUT,"NBCC",0,2026-03-30,0,0.01,6500,FUT,NFO-FUT,NFO
17128194,66907,NBCC26APRFUT,"NBCC",0,2026-04-28,0,0.01,6500,FUT,NFO-FUT,NFO
15214082,59430,NESTLEIND26FEBFUT,"NESTLEIND",0,2026-02-24,0,0.1,500,FUT,NFO-FUT,NFO
13308418,51986,NESTLEIND26MARFUT,"NESTLEIND",0,2026-03-30,0,0.1,500,FUT,NFO-FUT,NFO
17128450,66908,NESTLEIND26APRFUT,"NESTLEIND",0,2026-04-28,0,0.1,500,FUT,NFO-FUT,NFO
15214338,59431,NHPC26FEBFUT,"NHPC",0,2026-02-24,0,0.01,6400,FUT,NFO-FUT,NFO
13308674,51987,NHPC26MARFUT,"NHPC",0,2026-03-30,0,0.01,6400,FUT,NFO-FUT,NFO
17128706,66909,NHPC26APRFUT,"NHPC",0,2026-04-28,0,0.01,6400,FUT,NFO-FUT,NFO
15151874,59187,NIFTYNXT5026FEBFUT,"NIFTYNXT50",0,2026-02-24,0,0.2,25,FUT,NFO-FUT,NFO
13239042,51715,NIFTYNXT5026MARFUT,"NIFTYNXT50",0,2026-03-30,0,0.2,25,FUT,NFO-FUT,NFO
17073154,66692,NIFTYNXT5026APRFUT,"NIFTYNXT50",0,2026-04-28,0,0.2,25,FUT,NFO-FUT,NFO
15214594,59432,NMDC26FEBFUT,"NMDC",0,2026-02-24,0,0.01,6750,FUT,NFO-FUT,NFO
13308930,51988,NMDC26MARFUT,"NMDC",0,2026-03-30,0,0.01,6750,FUT,NFO-FUT,NFO
17138434,66947,NMDC26APRFUT,"NMDC",0,2026-04-28,0,0.01,6750,FUT,NFO-FUT,NFO
15214850,59433,NTPC26FEBFUT,"NTPC",0,2026-02-24,0,0.05,1500,FUT,NFO-FUT,NFO
13309186,51989,NTPC26MARFUT,"NTPC",0,2026-03-30,0,0.05,1500,FUT,NFO-FUT,NFO
17138946,66949,NTPC26APRFUT,"NTPC",0,2026-04-28,0,0.05,1500,FUT,NFO-FUT,NFO
15215106,59434,NUVAMA26FEBFUT,"NUVAMA",0,2026-02-24,0,0.1,500,FUT,NFO-FUT,NFO
13309442,51990,NUVAMA26MARFUT,"NUVAMA",0,2026-03-30,0,0.1,500,FUT,NFO-FUT,NFO
17139202,66950,NUVAMA26APRFUT,"NUVAMA",0,2026-04-28,0,0.1,500,FUT,NFO-FUT,NFO
15215362,59435,NYKAA26FEBFUT,"NYKAA",0,2026-02-24,0,0.01,3125,FUT,NFO-FUT,NFO
13310210,51993,NYKAA26MARFUT,"NYKAA",0,2026-03-30,0,0.01,3125,FUT,NFO-FUT,NFO
17139970,66953,NYKAA26APRFUT,"NYKAA",0,2026-04-28,0,0.01,3125,FUT,NFO-FUT,NFO
15215618,59436,OBEROIRLTY26FEBFUT,"OBEROIRLTY",0,2026-02-24,0,0.1,350,FUT,NFO-FUT,NFO
13310466,51994,OBEROIRLTY26MARFUT,"OBEROIRLTY",0,2026-03-30,0,0.1,350,FUT,NFO-FUT,NFO
17140226,66954,OBEROIRLTY26APRFUT,"OBEROIRLTY",0,2026-04-28,0,0.1,350,FUT,NFO-FUT,NFO
15215874,59437,OFSS26FEBFUT,"OFSS",0,2026-02-24,0,0.5,75,FUT,NFO-FUT,NFO
13310722,51995,OFSS26MARFUT,"OFSS",0,2026-03-30,0,0.5,75,FUT,NFO-FUT,NFO
17140482,66955,OFSS26APRFUT,"OFSS",0,2026-04-28,0,0.5,75,FUT,NFO-FUT,NFO
15216130,59438,OIL26FEBFUT,"OIL",0,2026-02-24,0,0.05,1400,FUT,NFO-FUT,NFO
13310978,51996,OIL26MARFUT,"OIL",0,2026-03-30,0,0.05,1400,FUT,NFO-FUT,NFO
17141506,66959,OIL26APRFUT,"OIL",0,2026-04-28,0,0.05,1400,FUT,NFO-FUT,NFO
15216386,59439,ONGC26FEBFUT,"ONGC",0,2026-02-24,0,0.05,2250,FUT,NFO-FUT,NFO
13311234,51997,ONGC26MARFUT,"ONGC",0,2026-03-30,0,0.05,2250,FUT,NFO-FUT,NFO
17141762,66960,ONGC26APRFUT,"ONGC",0,2026-04-28,0,0.05,2250,FUT,NFO-FUT,NFO
15216642,59440,PAGEIND26FEBFUT,"PAGEIND",0,2026-02-24,0,5,15,FUT,NFO-FUT,NFO
13311490,51998,PAGEIND26MARFUT,"PAGEIND",0,2026-03-30,0,5,15,FUT,NFO-FUT,NFO
17142018,66961,PAGEIND26APRFUT,"PAGEIND",0,2026-04-28,0,5,15,FUT,NFO-FUT,NFO
15216898,59441,PATANJALI26FEBFUT,"PATANJALI",0,2026-02-24,0,0.05,900,FUT,NFO-FUT,NFO
13311746,51999,PATANJALI26MARFUT,"PATANJALI",0,2026-03-30,0,0.05,900,FUT,NFO-FUT,NFO
17142274,66962,PATANJALI26APRFUT,"PATANJALI",0,2026-04-28,0,0.05,900,FUT,NFO-FUT,NFO
15217154,59442,PAYTM26FEBFUT,"PAYTM",0,2026-02-24,0,0.1,725,FUT,NFO-FUT,NFO
13312002,52000,PAYTM26MARFUT,"PAYTM",0,2026-03-30,0,0.1,725,FUT,NFO-FUT,NFO
17142530,66963,PAYTM26APRFUT,"PAYTM",0,2026-04-28,0,0.1,725,FUT,NFO-FUT,NFO
15217410,59443,PERSISTENT26FEBFUT,"PERSISTENT",0,2026-02-24,0,0.5,100,FUT,NFO-FUT,NFO
13312258,52001,PERSISTENT26MARFUT,"PERSISTENT",0,2026-03-30,0,0.5,100,FUT,NFO-FUT,NFO
